timestamp,configuration,run_number,total_lookups,cache_hits,cache_hit_percent,bucket_hits,bucket_hit_percent,misses,miss_percent,cache_hit_latency_ns,cache_hit_stddev_ns,cache_hit_min_ns,cache_hit_max_ns,bucket_search_latency_ns,bucket_search_stddev_ns,bucket_search_min_ns,bucket_search_max_ns,context_predictions_total,context_correct,context_accuracy_percent,window_diversity_percent,window_final_size_bytes,total_runtime_ms,memory_allocated_bytes,speedup_vs_baseline,ci_lower_95,ci_upper_95
STANDARD,A_BASELINE,1482,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,1.0,0,0
STANDARD,A_BASELINE,1483,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,1.0,0,0
STANDARD,A_BASELINE,1484,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,1.0,0,0
STANDARD,A_BASELINE,1485,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,1.0,0,0
STANDARD,C_FULL,1486,Iterations:,17389,17.39,82611,82.61,0,0.00,31.947,0.000,21.000,25817.000,37.837,0.000,26.000,28137.000,0,0,0,0,0,6.77,0,1.184,0,0
STANDARD,B_CACHE,1487,Iterations:,17389,17.39,82611,82.61,0,0.00,30.742,0.000,22.000,6705.000,35.316,0.000,27.000,2766.000,0,0,0,0,0,6.42,0,1.148,0,0
STANDARD,C_FULL,1488,Iterations:,17389,17.39,82611,82.61,0,0.00,34.536,0.000,21.000,93443.000,35.633,0.000,26.000,19667.000,0,0,0,0,0,6.43,0,1.031,0,0
STANDARD,C_FULL,1489,Iterations:,17389,17.39,82611,82.61,0,0.00,31.268,0.000,22.000,477.000,35.913,0.000,27.000,4994.000,0,0,0,0,0,6.64,0,1.148,0,0
STANDARD,C_FULL,1490,Iterations:,17389,17.39,82611,82.61,0,0.00,28.535,0.000,21.000,2235.000,33.650,0.000,26.000,9500.000,0,0,0,0,0,6.13,0,1.179,0,0
STANDARD,C_FULL,1491,Iterations:,17389,17.39,82611,82.61,0,0.00,28.801,0.000,21.000,578.000,36.296,0.000,26.000,36455.000,0,0,0,0,0,6.36,0,1.260,0,0
STANDARD,A_BASELINE,1492,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,1.0,0,0
STANDARD,B_CACHE,1493,Iterations:,17389,17.39,82611,82.61,0,0.00,31.730,0.000,21.000,2438.000,36.467,0.000,26.000,46096.000,0,0,0,0,0,6.61,0,1.149,0,0
STANDARD,B_CACHE,1494,Iterations:,17389,17.39,82611,82.61,0,0.00,30.971,0.000,21.000,334.000,35.208,0.000,26.000,19300.000,0,0,0,0,0,6.51,0,1.136,0,0
STANDARD,C_FULL,1495,Iterations:,17389,17.39,82611,82.61,0,0.00,31.899,0.000,21.000,146.000,35.136,0.000,26.000,16041.000,0,0,0,0,0,6.40,0,1.101,0,0
STANDARD,B_CACHE,1496,Iterations:,17389,17.39,82611,82.61,0,0.00,30.078,0.000,21.000,135.000,38.392,0.000,26.000,68435.000,0,0,0,0,0,6.68,0,1.276,0,0
STANDARD,C_FULL,1497,Iterations:,17389,17.39,82611,82.61,0,0.00,30.797,0.000,21.000,23790.000,36.940,0.000,26.000,117596.000,0,0,0,0,0,6.59,0,1.199,0,0
STANDARD,B_CACHE,1498,Iterations:,17389,17.39,82611,82.61,0,0.00,30.657,0.000,21.000,11714.000,35.201,0.000,26.000,5377.000,0,0,0,0,0,6.32,0,1.148,0,0
STANDARD,A_BASELINE,1499,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40,0,1.0,0,0
STANDARD,B_CACHE,1500,Iterations:,17389,17.39,82611,82.61,0,0.00,32.297,0.000,21.000,21428.000,36.080,0.000,26.000,105352.000,0,0,0,0,0,6.44,0,1.117,0,0
STANDARD,C_FULL,1501,Iterations:,17389,17.39,82611,82.61,0,0.00,29.662,0.000,19.000,252.000,35.184,0.000,22.000,4912.000,0,0,0,0,0,6.38,0,1.186,0,0
STANDARD,C_FULL,1502,Iterations:,17389,17.39,82611,82.61,0,0.00,29.943,0.000,22.000,123.000,35.772,0.000,27.000,25708.000,0,0,0,0,0,6.50,0,1.194,0,0
STANDARD,A_BASELINE,1503,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,1.0,0,0
STANDARD,A_BASELINE,1504,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,1.0,0,0
STANDARD,B_CACHE,1505,Iterations:,17389,17.39,82611,82.61,0,0.00,37.022,0.000,21.000,133989.000,40.120,0.000,26.000,463167.000,0,0,0,0,0,6.84,0,1.083,0,0
STANDARD,B_CACHE,1506,Iterations:,17389,17.39,82611,82.61,0,0.00,29.806,0.000,21.000,4459.000,34.696,0.000,26.000,4520.000,0,0,0,0,0,6.25,0,1.164,0,0
STANDARD,C_FULL,1507,Iterations:,17389,17.39,82611,82.61,0,0.00,28.302,0.000,21.000,183.000,35.612,0.000,26.000,138287.000,0,0,0,0,0,6.86,0,1.258,0,0
STANDARD,B_CACHE,1508,Iterations:,17389,17.39,82611,82.61,0,0.00,30.897,0.000,22.000,116.000,35.405,0.000,27.000,11401.000,0,0,0,0,0,6.48,0,1.145,0,0
STANDARD,A_BASELINE,1509,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,1.0,0,0
STANDARD,C_FULL,1510,Iterations:,17389,17.39,82611,82.61,0,0.00,31.104,0.000,22.000,265.000,39.522,0.000,27.000,104845.000,0,0,0,0,0,6.90,0,1.270,0,0
STANDARD,A_BASELINE,1511,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,1.0,0,0
STANDARD,B_CACHE,1512,Iterations:,17389,17.39,82611,82.61,0,0.00,31.721,0.000,21.000,4188.000,35.559,0.000,26.000,10995.000,0,0,0,0,0,6.47,0,1.120,0,0
STANDARD,C_FULL,1513,Iterations:,17389,17.39,82611,82.61,0,0.00,30.021,0.000,21.000,1858.000,36.352,0.000,26.000,9565.000,0,0,0,0,0,6.63,0,1.210,0,0
STANDARD,B_CACHE,1514,Iterations:,17389,17.39,82611,82.61,0,0.00,29.067,0.000,19.000,143.000,33.999,0.000,22.000,12247.000,0,0,0,0,0,6.15,0,1.169,0,0
STANDARD,A_BASELINE,1515,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,1.0,0,0
STANDARD,B_CACHE,1516,Iterations:,17389,17.39,82611,82.61,0,0.00,28.524,0.000,21.000,174.000,33.358,0.000,26.000,13955.000,0,0,0,0,0,6.21,0,1.169,0,0
STANDARD,C_FULL,1517,Iterations:,17389,17.39,82611,82.61,0,0.00,30.630,0.000,22.000,277.000,37.947,0.000,27.000,147035.000,0,0,0,0,0,7.48,0,1.238,0,0
STANDARD,A_BASELINE,1518,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,1.0,0,0
STANDARD,A_BASELINE,1519,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,1.0,0,0
STANDARD,B_CACHE,1520,Iterations:,17389,17.39,82611,82.61,0,0.00,30.944,0.000,22.000,5010.000,35.679,0.000,26.000,19930.000,0,0,0,0,0,6.46,0,1.153,0,0
STANDARD,B_CACHE,1521,Iterations:,17389,17.39,82611,82.61,0,0.00,30.567,0.000,21.000,4842.000,36.904,0.000,26.000,120839.000,0,0,0,0,0,6.52,0,1.207,0,0
STANDARD,C_FULL,1522,Iterations:,17389,17.39,82611,82.61,0,0.00,30.704,0.000,22.000,14000.000,34.890,0.000,27.000,1360.000,0,0,0,0,0,6.37,0,1.136,0,0
STANDARD,C_FULL,1523,Iterations:,17389,17.39,82611,82.61,0,0.00,31.528,0.000,22.000,22381.000,35.750,0.000,27.000,5034.000,0,0,0,0,0,6.47,0,1.133,0,0
STANDARD,A_BASELINE,1524,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,1.0,0,0
STANDARD,B_CACHE,1525,Iterations:,17389,17.39,82611,82.61,0,0.00,31.856,0.000,19.000,587.000,36.599,0.000,23.000,25411.000,0,0,0,0,0,6.54,0,1.148,0,0
STANDARD,B_CACHE,1526,Iterations:,17389,17.39,82611,82.61,0,0.00,30.343,0.000,22.000,106.000,36.172,0.000,27.000,18175.000,0,0,0,0,0,6.48,0,1.192,0,0
STANDARD,A_BASELINE,1527,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,1.0,0,0
STANDARD,A_BASELINE,1528,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,1.0,0,0
STANDARD,B_CACHE,1529,Iterations:,17389,17.39,82611,82.61,0,0.00,29.080,0.000,21.000,2993.000,33.720,0.000,26.000,5128.000,0,0,0,0,0,6.14,0,1.159,0,0
STANDARD,A_BASELINE,1530,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,1.0,0,0
STANDARD,A_BASELINE,1531,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,1.0,0,0
STANDARD,A_BASELINE,1532,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,1.0,0,0
STANDARD,C_FULL,1533,Iterations:,17389,17.39,82611,82.61,0,0.00,27.993,0.000,19.000,2325.000,33.478,0.000,22.000,3643.000,0,0,0,0,0,6.05,0,1.195,0,0
STANDARD,A_BASELINE,1534,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,1.0,0,0
STANDARD,C_FULL,1535,Iterations:,17389,17.39,82611,82.61,0,0.00,30.856,0.000,21.000,8927.000,36.669,0.000,26.000,5205.000,0,0,0,0,0,6.58,0,1.188,0,0
STANDARD,B_CACHE,1536,Iterations:,17389,17.39,82611,82.61,0,0.00,28.567,0.000,19.000,130.000,34.318,0.000,22.000,29089.000,0,0,0,0,0,6.14,0,1.201,0,0
STANDARD,C_FULL,1537,Iterations:,17389,17.39,82611,82.61,0,0.00,28.942,0.000,21.000,227.000,35.385,0.000,26.000,5326.000,0,0,0,0,0,6.31,0,1.222,0,0
STANDARD,C_FULL,1538,Iterations:,17389,17.39,82611,82.61,0,0.00,30.766,0.000,19.000,130.000,36.406,0.000,22.000,4002.000,0,0,0,0,0,6.47,0,1.183,0,0
STANDARD,A_BASELINE,1539,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,1.0,0,0
STANDARD,A_BASELINE,1540,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,1.0,0,0
STANDARD,B_CACHE,1541,Iterations:,17389,17.39,82611,82.61,0,0.00,28.828,0.000,19.000,104.000,35.072,0.000,22.000,35932.000,0,0,0,0,0,6.21,0,1.216,0,0
STANDARD,B_CACHE,1542,Iterations:,17389,17.39,82611,82.61,0,0.00,31.830,0.000,21.000,13852.000,36.045,0.000,26.000,17589.000,0,0,0,0,0,6.47,0,1.132,0,0
STANDARD,C_FULL,1543,Iterations:,17389,17.39,82611,82.61,0,0.00,30.440,0.000,23.000,2905.000,35.240,0.000,27.000,2678.000,0,0,0,0,0,6.44,0,1.157,0,0
STANDARD,A_BASELINE,1544,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,1.0,0,0
STANDARD,B_CACHE,1545,Iterations:,17389,17.39,82611,82.61,0,0.00,29.091,0.000,19.000,128.000,33.732,0.000,22.000,14687.000,0,0,0,0,0,6.05,0,1.159,0,0
STANDARD,B_CACHE,1546,Iterations:,17389,17.39,82611,82.61,0,0.00,31.109,0.000,22.000,14683.000,36.474,0.000,27.000,4429.000,0,0,0,0,0,6.52,0,1.172,0,0
STANDARD,C_FULL,1547,Iterations:,17389,17.39,82611,82.61,0,0.00,30.203,0.000,22.000,4434.000,37.092,0.000,27.000,23661.000,0,0,0,0,0,6.63,0,1.228,0,0
STANDARD,C_FULL,1548,Iterations:,17389,17.39,82611,82.61,0,0.00,30.225,0.000,21.000,3598.000,35.853,0.000,26.000,21105.000,0,0,0,0,0,6.59,0,1.186,0,0
STANDARD,A_BASELINE,1549,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20,0,1.0,0,0
STANDARD,C_FULL,1550,Iterations:,17389,17.39,82611,82.61,0,0.00,29.078,0.000,19.000,322.000,36.344,0.000,22.000,141487.000,0,0,0,0,0,6.88,0,1.249,0,0
STANDARD,C_FULL,1551,Iterations:,17389,17.39,82611,82.61,0,0.00,29.399,0.000,21.000,656.000,35.141,0.000,26.000,11118.000,0,0,0,0,0,6.35,0,1.195,0,0
STANDARD,B_CACHE,1552,Iterations:,17389,17.39,82611,82.61,0,0.00,30.232,0.000,22.000,126.000,44.713,0.000,27.000,518372.000,0,0,0,0,0,7.27,0,1.478,0,0
STANDARD,C_FULL,1553,Iterations:,17389,17.39,82611,82.61,0,0.00,28.952,0.000,19.000,145.000,32.887,0.000,22.000,3158.000,0,0,0,0,0,6.06,0,1.135,0,0
STANDARD,A_BASELINE,1554,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,1.0,0,0
STANDARD,A_BASELINE,1555,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,1.0,0,0
STANDARD,C_FULL,1556,Iterations:,17389,17.39,82611,82.61,0,0.00,29.864,0.000,22.000,161.000,42.742,0.000,26.000,465593.000,0,0,0,0,0,7.16,0,1.431,0,0
STANDARD,A_BASELINE,1557,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,1.0,0,0
STANDARD,C_FULL,1558,Iterations:,17389,17.39,82611,82.61,0,0.00,29.235,0.000,21.000,4650.000,42.948,0.000,26.000,519862.000,0,0,0,0,0,6.98,0,1.469,0,0
STANDARD,B_CACHE,1559,Iterations:,17389,17.39,82611,82.61,0,0.00,29.392,0.000,19.000,117.000,36.722,0.000,22.000,104584.000,0,0,0,0,0,6.43,0,1.249,0,0
STANDARD,A_BASELINE,1560,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,1.0,0,0
STANDARD,B_CACHE,1561,Iterations:,17389,17.39,82611,82.61,0,0.00,29.168,0.000,19.000,120.000,35.021,0.000,22.000,24896.000,0,0,0,0,0,6.34,0,1.200,0,0
STANDARD,B_CACHE,1562,Iterations:,17389,17.39,82611,82.61,0,0.00,31.541,0.000,22.000,137.000,36.715,0.000,27.000,22763.000,0,0,0,0,0,6.58,0,1.164,0,0
STANDARD,B_CACHE,1563,Iterations:,17389,17.39,82611,82.61,0,0.00,30.390,0.000,19.000,23236.000,34.833,0.000,22.000,34654.000,0,0,0,0,0,6.90,0,1.146,0,0
STANDARD,A_BASELINE,1564,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,1.0,0,0
STANDARD,A_BASELINE,1565,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,1.0,0,0
STANDARD,C_FULL,1566,Iterations:,17389,17.39,82611,82.61,0,0.00,32.256,0.000,21.000,21723.000,36.766,0.000,26.000,3623.000,0,0,0,0,0,6.49,0,1.139,0,0
STANDARD,C_FULL,1567,Iterations:,17389,17.39,82611,82.61,0,0.00,31.419,0.000,21.000,5539.000,35.117,0.000,26.000,18581.000,0,0,0,0,0,6.37,0,1.117,0,0
STANDARD,A_BASELINE,1568,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,1.0,0,0
STANDARD,A_BASELINE,1569,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,1.0,0,0
STANDARD,C_FULL,1570,Iterations:,17389,17.39,82611,82.61,0,0.00,30.134,0.000,23.000,111.000,37.265,0.000,27.000,59441.000,0,0,0,0,0,6.55,0,1.236,0,0
STANDARD,A_BASELINE,1571,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,1.0,0,0
STANDARD,A_BASELINE,1572,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,1.0,0,0
STANDARD,A_BASELINE,1573,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,1.0,0,0
STANDARD,B_CACHE,1574,Iterations:,17389,17.39,82611,82.61,0,0.00,30.756,0.000,21.000,261.000,36.490,0.000,26.000,31352.000,0,0,0,0,0,6.50,0,1.186,0,0
STANDARD,C_FULL,1575,Iterations:,17389,17.39,82611,82.61,0,0.00,30.873,0.000,21.000,201.000,37.221,0.000,26.000,30247.000,0,0,0,0,0,6.57,0,1.205,0,0
STANDARD,A_BASELINE,1576,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,1.0,0,0
STANDARD,C_FULL,1577,Iterations:,17389,17.39,82611,82.61,0,0.00,30.494,0.000,22.000,130.000,35.896,0.000,27.000,2703.000,0,0,0,0,0,6.60,0,1.177,0,0
STANDARD,B_CACHE,1578,Iterations:,17389,17.39,82611,82.61,0,0.00,31.657,0.000,22.000,125.000,36.277,0.000,27.000,6557.000,0,0,0,0,0,6.63,0,1.145,0,0
STANDARD,B_CACHE,1579,Iterations:,17389,17.39,82611,82.61,0,0.00,28.715,0.000,19.000,167.000,34.180,0.000,22.000,10194.000,0,0,0,0,0,6.82,0,1.190,0,0
STANDARD,A_BASELINE,1580,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30,0,1.0,0,0
STANDARD,A_BASELINE,1581,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,1.0,0,0
STANDARD,A_BASELINE,1582,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,1.0,0,0
STANDARD,B_CACHE,1583,Iterations:,17389,17.39,82611,82.61,0,0.00,27.227,0.000,18.000,2188.000,32.345,0.000,21.000,33613.000,0,0,0,0,0,5.81,0,1.187,0,0
STANDARD,B_CACHE,1584,Iterations:,17389,17.39,82611,82.61,0,0.00,30.067,0.000,22.000,2680.000,35.703,0.000,27.000,26255.000,0,0,0,0,0,6.49,0,1.187,0,0
STANDARD,A_BASELINE,1585,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,1.0,0,0
STANDARD,C_FULL,1586,Iterations:,17389,17.39,82611,82.61,0,0.00,30.947,0.000,21.000,16219.000,35.622,0.000,26.000,21982.000,0,0,0,0,0,6.38,0,1.151,0,0
STANDARD,B_CACHE,1587,Iterations:,17389,17.39,82611,82.61,0,0.00,29.900,0.000,22.000,129.000,36.342,0.000,26.000,139164.000,0,0,0,0,0,7.06,0,1.215,0,0
STANDARD,B_CACHE,1588,Iterations:,17389,17.39,82611,82.61,0,0.00,29.878,0.000,22.000,116.000,37.028,0.000,27.000,62178.000,0,0,0,0,0,6.58,0,1.239,0,0
STANDARD,A_BASELINE,1589,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,1.0,0,0
STANDARD,A_BASELINE,1590,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,1.0,0,0
STANDARD,B_CACHE,1591,Iterations:,17389,17.39,82611,82.61,0,0.00,31.684,0.000,22.000,123.000,35.779,0.000,27.000,3901.000,0,0,0,0,0,6.51,0,1.129,0,0
STANDARD,C_FULL,1592,Iterations:,17389,17.39,82611,82.61,0,0.00,31.283,0.000,22.000,116.000,37.353,0.000,27.000,2765.000,0,0,0,0,0,6.63,0,1.194,0,0
STANDARD,B_CACHE,1593,Iterations:,17389,17.39,82611,82.61,0,0.00,28.774,0.000,21.000,2526.000,35.238,0.000,26.000,13511.000,0,0,0,0,0,6.22,0,1.224,0,0
STANDARD,C_FULL,1594,Iterations:,17389,17.39,82611,82.61,0,0.00,29.984,0.000,21.000,4149.000,35.661,0.000,26.000,4858.000,0,0,0,0,0,6.37,0,1.189,0,0
STANDARD,C_FULL,1595,Iterations:,17389,17.39,82611,82.61,0,0.00,28.319,0.000,19.000,126.000,32.203,0.000,22.000,25253.000,0,0,0,0,0,5.83,0,1.137,0,0
STANDARD,C_FULL,1596,Iterations:,17389,17.39,82611,82.61,0,0.00,35.775,0.000,21.000,128.000,36.950,0.000,26.000,16143.000,0,0,0,0,0,6.65,0,1.032,0,0
STANDARD,B_CACHE,1597,Iterations:,17389,17.39,82611,82.61,0,0.00,30.238,0.000,22.000,2927.000,36.859,0.000,27.000,85125.000,0,0,0,0,0,6.53,0,1.218,0,0
STANDARD,C_FULL,1598,Iterations:,17389,17.39,82611,82.61,0,0.00,30.611,0.000,21.000,169.000,35.298,0.000,26.000,3773.000,0,0,0,0,0,6.32,0,1.153,0,0
STANDARD,B_CACHE,1599,Iterations:,17389,17.39,82611,82.61,0,0.00,28.740,0.000,19.000,2734.000,36.949,0.000,22.000,149587.000,0,0,0,0,0,6.94,0,1.285,0,0
STANDARD,B_CACHE,1600,Iterations:,17389,17.39,82611,82.61,0,0.00,28.594,0.000,21.000,120.000,35.122,0.000,26.000,5329.000,0,0,0,0,0,6.38,0,1.228,0,0
STANDARD,B_CACHE,1601,Iterations:,17389,17.39,82611,82.61,0,0.00,28.974,0.000,21.000,3622.000,40.881,0.000,26.000,504763.000,0,0,0,0,0,6.88,0,1.410,0,0
STANDARD,A_BASELINE,1602,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,1.0,0,0
STANDARD,A_BASELINE,1603,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50,0,1.0,0,0
STANDARD,C_FULL,1604,Iterations:,17389,17.39,82611,82.61,0,0.00,30.243,0.000,22.000,3797.000,35.332,0.000,27.000,4810.000,0,0,0,0,0,6.41,0,1.168,0,0
STANDARD,A_BASELINE,1605,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,1.0,0,0
STANDARD,A_BASELINE,1606,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,1.0,0,0
STANDARD,A_BASELINE,1607,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,1.0,0,0
STANDARD,A_BASELINE,1608,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,1.0,0,0
STANDARD,B_CACHE,1609,Iterations:,17389,17.39,82611,82.61,0,0.00,28.925,0.000,21.000,3646.000,33.490,0.000,26.000,5929.000,0,0,0,0,0,6.67,0,1.157,0,0
STANDARD,C_FULL,1610,Iterations:,17389,17.39,82611,82.61,0,0.00,29.747,0.000,21.000,414.000,35.146,0.000,26.000,19747.000,0,0,0,0,0,6.33,0,1.181,0,0
STANDARD,B_CACHE,1611,Iterations:,17389,17.39,82611,82.61,0,0.00,30.451,0.000,22.000,455.000,35.732,0.000,27.000,15291.000,0,0,0,0,0,6.46,0,1.173,0,0
STANDARD,C_FULL,1612,Iterations:,17389,17.39,82611,82.61,0,0.00,27.552,0.000,19.000,123.000,33.114,0.000,22.000,10526.000,0,0,0,0,0,5.94,0,1.201,0,0
STANDARD,C_FULL,1613,Iterations:,17389,17.39,82611,82.61,0,0.00,31.063,0.000,19.000,41343.000,31.696,0.000,22.000,30191.000,0,0,0,0,0,5.76,0,1.020,0,0
STANDARD,B_CACHE,1614,Iterations:,17389,17.39,82611,82.61,0,0.00,31.769,0.000,21.000,15566.000,36.379,0.000,26.000,4612.000,0,0,0,0,0,6.48,0,1.145,0,0
STANDARD,A_BASELINE,1615,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,1.0,0,0
STANDARD,B_CACHE,1616,Iterations:,17389,17.39,82611,82.61,0,0.00,28.831,0.000,21.000,396.000,34.390,0.000,26.000,29700.000,0,0,0,0,0,6.22,0,1.192,0,0
STANDARD,A_BASELINE,1617,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,1.0,0,0
STANDARD,B_CACHE,1618,Iterations:,17389,17.39,82611,82.61,0,0.00,30.908,0.000,21.000,5418.000,35.566,0.000,26.000,45566.000,0,0,0,0,0,6.45,0,1.150,0,0
STANDARD,B_CACHE,1619,Iterations:,17389,17.39,82611,82.61,0,0.00,30.840,0.000,21.000,9271.000,35.707,0.000,26.000,45074.000,0,0,0,0,0,6.39,0,1.157,0,0
STANDARD,B_CACHE,1620,Iterations:,17389,17.39,82611,82.61,0,0.00,29.798,0.000,21.000,2798.000,34.419,0.000,26.000,8505.000,0,0,0,0,0,6.16,0,1.155,0,0
STANDARD,B_CACHE,1621,Iterations:,17389,17.39,82611,82.61,0,0.00,27.297,0.000,19.000,3313.000,34.065,0.000,22.000,136570.000,0,0,0,0,0,6.47,0,1.247,0,0
STANDARD,C_FULL,1622,Iterations:,17389,17.39,82611,82.61,0,0.00,30.022,0.000,22.000,169.000,35.718,0.000,27.000,2727.000,0,0,0,0,0,6.49,0,1.189,0,0
STANDARD,C_FULL,1623,Iterations:,17389,17.39,82611,82.61,0,0.00,31.191,0.000,23.000,2594.000,37.390,0.000,27.000,21487.000,0,0,0,0,0,6.63,0,1.198,0,0
STANDARD,B_CACHE,1624,Iterations:,17389,17.39,82611,82.61,0,0.00,37.075,0.000,22.000,114026.000,35.985,0.000,27.000,11938.000,0,0,0,0,0,6.58,0,.970,0,0
STANDARD,A_BASELINE,1625,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,1.0,0,0
STANDARD,C_FULL,1626,Iterations:,17389,17.39,82611,82.61,0,0.00,31.242,0.000,19.000,4876.000,35.913,0.000,22.000,26452.000,0,0,0,0,0,6.51,0,1.149,0,0
STANDARD,C_FULL,1627,Iterations:,17389,17.39,82611,82.61,0,0.00,28.396,0.000,19.000,162.000,33.470,0.000,22.000,15966.000,0,0,0,0,0,6.02,0,1.178,0,0
STANDARD,B_CACHE,1628,Iterations:,17389,17.39,82611,82.61,0,0.00,26.947,0.000,19.000,2382.000,32.930,0.000,22.000,22735.000,0,0,0,0,0,5.79,0,1.222,0,0
STANDARD,A_BASELINE,1629,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,1.0,0,0
STANDARD,B_CACHE,1630,Iterations:,17389,17.39,82611,82.61,0,0.00,30.380,0.000,23.000,4193.000,37.911,0.000,27.000,4132.000,0,0,0,0,0,6.69,0,1.247,0,0
STANDARD,B_CACHE,1631,Iterations:,17389,17.39,82611,82.61,0,0.00,29.993,0.000,22.000,4547.000,35.332,0.000,26.000,28899.000,0,0,0,0,0,6.50,0,1.178,0,0
STANDARD,A_BASELINE,1632,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,1.0,0,0
